id,title,tags
8367,Robin Hood: Prince of Thieves,"when the dastardly sheriff of nottingham murders robin's father, the legendary archer vows vengeance. to accomplish his mission, robin joins forces with a band of exiled villagers (and comely maid marian), and together they battle to end the evil sheriff's reign of terror. adventure, kevincostner, morganfreeman, christianslater, maryelizabethmastrantonio, alanrickman, kevinreynolds"
433,Mary Poppins,"the movie combines a diverting story, songs, color and sequences of live action blended with the movements of animated figures. mary poppins is a kind of super-nanny who flies in with her umbrella in response to the request of the banks children and proceeds to put things right with the aid of her rather extraordinary magical powers before flying off again. comedy, family, fantasy, julieandrews, dickvandyke, davidtomlinson, glynisjohns, hermionebaddeley, robertstevenson"
11360,Dumbo,"dumbo is a baby elephant born with oversized ears and a supreme lack of confidence. but thanks to his even more diminutive buddy -- timothy the mouse -- the pint-sized pachyderm learns to surmount all obstacles. animation, family, sterlingholloway, hermanbing, johnmcleish, edwardbrophy, jamesbaskett, samuelarmstrong,bensharpsteen,williamroberts,wilfredjackson,jackkinney,normanferguson"
11114,Pete's Dragon,"pete, a young orphan, runs away to a maine fishing town with his best friend a lovable, sometimes invisible dragon named elliott! when they are taken in by a kind lighthouse keeper, nora, and her father, elliott's prank playing lands them in big trouble. then, when crooked salesmen try to capture elliott for their own gain, pete must attempt a daring rescue. fantasy, animation, comedy, family, seanmarshall, helenreddy, mickeyrooney, redbuttons, jimdale, donchaffey"
12335,Bedknobs and Broomsticks,"three children evacuated from london during world war ii are forced to stay with an eccentric spinster (eglantine price). the children's initial fears disappear when they find out she is in fact a trainee witch. adventure, fantasy, animation, comedy, family, music, angelalansbury, davidtomlinson, roddymcdowall, samjaffe, johnericson, robertstevenson"
12092,Alice in Wonderland,"on a golden afternoon, young alice follows a white rabbit, who disappears down a nearby rabbit hole. quickly following him, she tumbles into the burrow - and enters the merry, topsy-turvy world of wonderland! memorable songs and whimsical escapades highlight alice's journey, which culminates in a madcap encounter with the queen of hearts - and her army of playing cards! animation, adventure, family, fantasy, kathrynbeaumont, vernafelton, edwynn, richardhaydn, sterlingholloway, hamiltonluske,wilfredjackson,clydegeronimi"
10948,The Fox and the Hound,"when a feisty little fox named tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named copper. life is full of hilarious adventures until copper is expected to take on his role as a hunting dog -- and the object of his search is his best friend! adventure, animation, drama, family, mickeyrooney, kurtrussell, pearlbailey, jackalbertson, sandyduncan, tedberman,artstevens,richardrich"
11229,Freeway,"following the arrest of her mother, ramona, young vanessa lutz decides to go in search of her estranged grandmother. on the way, she is given a ride by school counselor bob wolverton. during the journey, lutz begins to realize that bob is the notorious i-5 killer and manages to escape by shooting him several times. wounded but still very much alive, bob pursues lutz across the state in this modern retelling of little red riding hood. comedy, drama, thriller, kiefersutherland, reesewitherspoon, wolfgangbodison, danhedaya, amandaplummer, matthewbright"
15121,The Sound of Music,"film adaptation of a classic rodgers and hammerstein musical based on a nun who becomes a governess for an austrian family. drama, family, music, romance, julieandrews, christopherplummer, eleanorparker, richardhaydn, peggywood, robertwise"
562,Die Hard,"nypd cop, john mcclane's plan to reconcile with his estranged wife is thrown for a serious loop when minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. with little help from the lapd, wisecracking mcclane sets out to single-handedly rescue the hostages and bring the bad guys down. action, thriller, brucewillis, alanrickman, alexandergodunov, bonniebedelia, reginaldveljohnson, johnmctiernan"
10163,The Lawnmower Man,"a simple man is turned into a genius through the application of computer science. horror, thriller, science fiction, jefffahey, piercebrosnan, jennywright, markbringelson, geoffreylewis, brettleonard"
48862,Unhook the Stars,"widowed mother mildred must suddenly redefine herself and find an outlet for her nurturing side when her adult daughter moves out of the family home. though mildred thinks she's found her purpose when her neighbor, overworked single mother monica, asks her to look after her little boy, she has great difficulty learning to strike a healthy balance between giving selflessly to others and remembering to take care of herself. drama, romance, genarowlands, marisatomei, gérarddepardieu, jakelloyd, moirakelly, nickcassavetes"
117036,Synthetic Pleasures,"conceived as an electronic road movie, this documentary investigates cutting edge technologies and their influence on our culture as we approach the 21st century. it takes off from the idea that mankind's effort to tap the power of nature has been so successful that a new world is suddenly emerging,an artificial reality. virtual reality, digital and biotechnology, plastic surgery and mood-altering drugs promise seemingly unlimited powers to our bodies, and our selves. this film presents the implications of having access to such power as we all scramble to inhabit our latest science fictions. documentary, sindatos, iaralee"
47199,The Secret Agent,"london of the late 19th century is a haven for political exiles of all sorts - refugees, partisans, anarchists. verloc has made his living spying for the russian goverment, an agent provacateur of sorts, while simultaneously providing information to the london police, specifically chief inspector heat. when the new russian ambassador demands he prove his worth or lose his salary, verloc sets off a tragic chain of events that involves his pretty young wife winnie, her retarded brother stevie, and a figure called the professor, whose fascination with explosives and destruction makes him the person to call on when verloc needs a bomb. drama, thriller, bobhoskins, patriciaarquette, jimbroadbent, christianbale, gérarddepardieu, christopherhampton"
11159,Secrets & Lies,"a middle-aged london factory worker is shocked when the mixed-race daughter she gave up at birth decides to track her down. at first she denies she is her mother. all family members become emotional, as everyone's secrets are exposed. drama, timothyspall, brendablethyn, mariannejean-baptiste, phyllislogan, clairerushbrook, mikeleigh"
